policy_id,title,keywords,category,category_l,category_m,region_sido,region_zip_first,age_min,age_max,age_limit_yn,income_condition,marriage_code,apply_period_type,apply_period_raw,biz_start,biz_end,provider_main,provider_operator,apply_url,ref_url_1,ref_url_2,raw_expln,raw_support,raw_snippet,notes,created_at,updated_at
20250619005400111071,한·일대학생연수,해외진출,교육·훈련,교육,미래역량강화,서울특별시,11110,,,Y,,결혼 여부 상관없음,상시모집,,20250201.0,20260101.0,지역인재정책관,한국장학재단,https://www.moe.go.kr/boardCnts/viewRenew.do?boardID=72761&boardSeq=102648&lev=0&searchType=null&statusYN=W&page=1&s=moe&m=020502&opType=N,,,일본 현지 어학연수 및 인턴십 지원,"참가학생 1인당 850만원 내외 지원
*항공료, 비자발급비, 인턴십 관리운영비, 보험료 등
*취업 취약계층은 최대 350만원 추가지원",일본 현지 어학연수 및 인턴십 지원,,2025-06-19 15:03:11,2025-06-25 10:08:24
20250619005400111070,(청년 금융교육 지원) 대학생 금융교육봉사단,교육지원,교육·훈련,교육,미래역량강화,서울특별시,11110,19.0,40.0,N,,결혼 여부 상관없음,기간모집,20250602 ~ 20250627,,,금융감독원,금융교육국,https://www.fss.or.kr/edu/main/contents.do?menuNo=300077,,,"어린이, 청소년 및 어르신 등을 위해 금융교육 봉사활동을 수행할 ｢대학생 금융교육 봉사단｣을 모집합니다.","금융감독원은 2012년부터 금융교육에 대한 높은 열정과 사명감을 지닌 대학생을 ｢FSS 대학생 금융교육 봉사단｣으로 선발하여◦ 초‧중‧고 방문교육, 어린이 ‘늘봄학교 금융교육’, 청소년 ‘방과후 금융교실’, 어르신 ‘디지털 금융교육’ 등의 금융교육 봉사활동을 활발히 실시해오고 있습니다.
 ※ 봉사단 출범부터 ’24년까지 총 5,703회(약 25.5만명 교육)의 봉사활동 수행

금융지식 및 강의역량을 향상시키고 봉사의 기쁨도 누릴 수 있는 ｢대학생 금융교육 봉사단｣에 많은 관심과 참여 바랍니다.

(모집인원) 총 100명 이내에서 교육수요 등을 고려하여 지역별로 선발
(지원자격) 전국 4년제 대학 1~3학년 재학생 및 동 학년에 준하는 휴학생으로 다음의 요건 중 1개 이상을 충족한 자
① 금융감독원에서 지원하는 ‘대학 실용금융’ 강좌를 이수했거나 이수중인 자(K-MOOC*를 통한 ‘실용금융의 이론과 실제’ 강좌 이수도 인정)
 * K-MOOC(Korean Massive Open Online Course) : 국가평생교육진흥원에서 운영중인 공개강좌 플랫폼
② 금융감독원 ｢FSS 금융아카데미｣ 수료자
③ 금융교육 봉사 경험이 있는 자
④ 한국은행, 한국거래소 등 공적 기관의 금융교육을 10시간 이상 수강한 자⑤ 어린이‧청소년·어르신 대상 금융교육 봉사활동에 열의가 있는 자*
 * 자기소개서로 평가

(활동지원) 금융교육 봉사에 필요한 금융지식 및 강의역량을강화할 수 있는 강사연수를 진행
그 외 금융교육 진행시 활용할 수 있는 금융교육 교재(교구)·강의안을 제공하며, 교육을 진행할 때마다 소정의 활동비를 지원
(활동혜택) 발대식에 참여한 봉사단원에게는 금감원장명의의 ‘FSS 대학생 금융교육 봉사단 위촉장’을 수여하고 5회 이상 금융교육 봉사활동 시 ‘봉사활동 인증서’를 발급하며 우수 봉사단원 선정 시 포상 등 혜택을 부여","어린이, 청소년 및 어르신 등을 위해 금융교육 봉사활동을 수행할 ｢대학생 금융교육 봉사단｣을 모집합니다.","매년 8월 중 강사연수 및 발대식을 실시하며, 선발 약 2-3개월전 모집을 공고합니다.

※ 금융교육 봉사단으로 선발되었더라도 발대식 및 연수 불참 시 선발이 취소됩니다",2025-06-19 15:00:08,2025-06-20 10:17:16
20250619005400111069,파란사다리,"보조금,해외진출",교육·훈련,교육,미래역량강화,서울특별시,11110,,,Y,,결혼 여부 상관없음,상시모집,,20250201.0,20260131.0,지역인재정책관,한국장학재단,https://www.moe.go.kr/boardCnts/viewRenew.do?boardID=72761&boardSeq=102647&lev=0&searchType=null&statusYN=W&page=1&s=moe&m=020502&opType=N,,,취약계층 대학생에게 해외연수를 통한 진로탐색 기회 제공,"1인당 평균 400만원 내외(항공료, 보험료, 교육비, 체제비(일부))
*파견 국가(권역)별 물가수준 및 온오프라인 운영방식에 따라 지원금 변동가능
*중기 유형 참여대학 대상 지원금 추가지원 예정(참가자 당 약 5백만원)",취약계층 대학생에게 해외연수를 통한 진로탐색 기회 제공,,2025-06-19 14:56:43,2025-06-25 10:09:45
20250619005400111067,한·미대학생연수(WEST),해외진출,교육·훈련,교육,미래역량강화,서울특별시,11110,,,Y,,결혼 여부 상관없음,상시모집,,20250101.0,20251231.0,지역인재정책관,국립국제교육원,http://www.niied.go.kr/user/nd81540.do,,,미국 현지 어학연수 및 인턴십 지원,"참가비·생활비(소득분위별 차등지급), 왕복항공료(정액)",미국 현지 어학연수 및 인턴십 지원,,2025-06-19 14:50:09,2025-06-25 10:11:02
20250619005400111066,(청년 금융교육 지원) 대학 실용금융 강좌,교육지원,교육·훈련,교육,온라인교육,서울특별시,11110,,,Y,,결혼 여부 상관없음,기간모집,20250604 ~ 20250630,,,금융감독원,금융교육국,https://www.fss.or.kr/edu/fem/collegeUtilityCourse/view.do?menuNo=300035&evenNo=336,,,금융감독원은 대학생에게 체계적인 금융교육을 제공하기 위하여 2016년부터 실용금융강좌 개설을 지원하고 있습니다.,"①교수지원 : 금융감독원 금융교육국 소속 교수(금감원 국/실장, 부국장 등 관리직을 역임했던 직원)가 한 학기 강좌를 담당(학사관리 포함), 통상적으로 겸임교원, 강사 등으로 임용되어 기간 중 활동 -- 강사료는 없음(금융감독원 부담)

②교재지원 : 본 프로그램의 전용 교재인 '대학생을 위한 실용금융(24년 개정판)'을 수강인원만큼 제공하고, 교수는 대학 측에서 자체적으로 섭외하여 진행

③온라인 강의 영상 지원 : 한 학기(15주차) 기준 운영이 가능한 강의 영상을 제공하며, 대학은 학내 LMS등에 탑재하여 운영(통상 비교과로 운영, 별도의 보고 의무 없음)",금융감독원은 대학생에게 체계적인 금융교육을 제공하기 위하여 2016년부터 실용금융강좌 개설을 지원하고 있습니다.,"① (금융교육교수) 대학이 희망하는 경우, 금융 관련 전문성및풍부한 현장 경험을 지닌 금융감독원 직원이 해당 대학에 직접출강

② (학생용 교재) 실용금융 강좌 全 수강생에게 금융감독원이개발한 ｢대학생을 위한 실용금융｣ 교재를 무료로 제공

③ (교수 보조자료) 대학이 자체 교수 인력으로 ‘실용금융’ 강좌를개설하는 경우, 교수용 표준강의안 등 교수 보조자료를 지원

④ (정규 온라인 강좌용 자료) 온라인 강좌 전용 강의 영상*, 학습자료(교재 및 워크북 파일) 등을 제공
 * 정규 과정(15주차)에 맞추어 대학 원격교육시스템에 탑재할 수 있도록 지원",2025-06-19 14:44:59,2025-06-19 15:58:15
20250619005400111065,전문대학 글로벌 현장학습,"인턴,보조금,해외진출",교육·훈련,교육,미래역량강화,서울특별시,11110,,,Y,,결혼 여부 상관없음,상시모집,,20250201.0,20260131.0,지역인재정책관,지역인재정책관,https://www.kcce.or.kr/web/majorBusiness/webInternationExchange.do,https://www.kcce.or.kr/web/majorBusiness/webInternationExchange.do,,전문대학생에세 해외 현지에서의 전공·직무 연계 현장실습 기회 제공,"참가학생 1인당 500~900만원 내외 지원
* 항공료, 비자발급비, 인턴십 관리운영비, 보험료 등
* 해외 창업트랙 우수대학 선정하여 우수대학을 대상으로 추가 지원",전문대학생에세 해외 현지에서의 전공·직무 연계 현장실습 기회 제공,,2025-06-19 14:41:40,2025-06-25 10:23:48
20250619005400111064,청년·대학생 햇살론(햇살론유스),대출,소득·생활,복지문화,취약계층 및 금융지원,서울특별시,11110,19.0,34.0,N,최대 3500,결혼 여부 상관없음,상시모집,,,,서민금융진흥원,서민금융진흥원,https://www.kinfa.or.kr/financialProduct/hessalLoanYoos.do,,,저소득 청년층을 위한 보증부대출,대학생·청년층의 금융애로를 해소하고 향후 제도권 금융으로 안착할 수 있도록 지원,저소득 청년층을 위한 보증부대출,,2025-06-19 10:03:18,2025-06-25 10:12:05
20250618005400111051,이공계 연구생활장려금,교육지원,교육·훈련,교육,미래역량강화,서울특별시,11110,,,Y,,결혼 여부 상관없음,상시모집,,,,과학기술정보통신부,,https://www.nrf.re.kr/biz/info/notice/view?menu_no=378&page=&nts_no=234580&biz_no=645&target=&biz_not_gubn=notice&search_type=NTS_TITLE&search_keyword1=,https://www.nrf.re.kr/biz/info/notice/view?menu_no=378&page=&nts_no=234580&biz_no=645&target=&biz_not_gubn=notice&search_type=NTS_TITLE&search_keyword1=,https://www.nrf.re.kr/biz/info/info/view?menu_no=378&biz_no=645,이공계 대학원 진학 촉진 및 연구·학업 몰입 지원,이공계 전일제 대학원생에게 매월 일정금액 이상의 학생지원금 보장 및 학생연구자 지원구조 보강,이공계 대학원 진학 촉진 및 연구·학업 몰입 지원,,2025-06-18 18:09:13,2025-06-25 14:35:19
20250618005400111042,WFK KOICA자문단,해외진출,기타,참여권리,청년국제교류,서울특별시,11110,,,Y,,결혼 여부 상관없음,상시모집,,,,외교부,한국국제협력단,https://kov.koica.go.kr/ho/main.do,http://koica.go.kr,,"민간, 공공부문 현직 또는 퇴직 전문가를 파견하여 협력국에 우리나라 경제사회 발전의 노하우를 전수하는 프로그램","국내 우수 전문 인력의 해외 진출을 활성화하며, 협력국의 개발 역량 강화 및 제도 구축을 지원","민간, 공공부문 현직 또는 퇴직 전문가를 파견하여 협력국에 우리나라 경제사회 발전의 노하우를 전수하는 프로그램",,2025-06-18 17:23:00,2025-06-25 11:09:14
20250618005400111040,WFK 청년중기봉사단,해외진출,기타,참여권리,청년국제교류,서울특별시,11110,19.0,34.0,N,,결혼 여부 상관없음,상시모집,,,,외교부,한국국제협력단,,,,"개발도상국의 현지 기관에서 교육봉사, 환경개선 및 문화교류 등을 위하여 5명 내외의 팀제 봉사단원을 파견하는 사업","KOICA 해외사무소 소재 국가를 대상으로 400명의 청년(19~34세)이 5개월간의 봉사활동에 참여함을 통해, 청년의 개발협력사업 참여 저변을 확대하고 
협력국 문제 해결에 기여함으로써 글로벌 사회적 가치 실현","개발도상국의 현지 기관에서 교육봉사, 환경개선 및 문화교류 등을 위하여 5명 내외의 팀제 봉사단원을 파견하는 사업","ㅇ 분야별 신청사이트 하단 참고
 - 환경 https://www.kucss.or.kr
 - 사회 https://www.kidc.or.kr
 - 거버넌스 https://gcs.or.kr
 - 디지털 http://www.koics.org
 - 장애인권 http://www.koics.org",2025-06-18 17:20:21,2025-06-25 11:09:44
20250618005400111039,WFK NGO봉사단,해외진출,기타,참여권리,청년국제교류,서울특별시,11110,,,Y,,결혼 여부 상관없음,상시모집,,,,외교부,한국국제협력단,http://recruit.incruit.com/ngovol/,http://recruit.incruit.com/ngovol/,www.kidc.or.kr,"개발도상국과의 협력 증진, 개발도상국 현지 NGO 사업지의 주민 삶의 질 향상, 봉사단원 자아실현을 위한 봉사단원 파견 프로그램","민간 부문(CSO)과의 파트너십을 통해 우리 국민의 개발협력 분야 현장 경험 기회를 제공하며, 개발협력 사업의 효과성을 제고함","개발도상국과의 협력 증진, 개발도상국 현지 NGO 사업지의 주민 삶의 질 향상, 봉사단원 자아실현을 위한 봉사단원 파견 프로그램",신청사이트 2개 하단 참고,2025-06-18 17:16:33,2025-06-25 11:10:17
20250618005400111038,WFK NIPA자문단,해외진출,기타,참여권리,청년국제교류,서울특별시,11110,,,Y,,결혼 여부 상관없음,상시모집,,,,산업통상자원부,정보통신산업진흥원,https://senior.nipa.kr/index.do,,,퇴직전문가 파견을 통한 협력국 산업개발 자문·컨설팅프로그램,"정보통신, 산업기술 등 5대 분야에서 10년 이상 경력을 보유한 퇴직전문가의 협력국 파견을 통한 정책 자문·컨설팅",퇴직전문가 파견을 통한 협력국 산업개발 자문·컨설팅프로그램,,2025-06-18 17:11:57,2025-06-25 11:11:08
20250618005400111037,WFK 과학기술지원단,해외진출,기타,참여권리,청년국제교류,서울특별시,11110,,,Y,,결혼 여부 상관없음,상시모집,,,,과학기술정보통신부,한국연구재단,https://www.nrf.re.kr/index,,,이공계 전문인력 파견을 통한 협력국 과학기술 발전 지원하는 프로그램,"협력국 현지 대학/연구기관에 우리 과학기술 인재를 파견, 대한민국 발전 경험 공유 및 협력국 인재양성 지원",이공계 전문인력 파견을 통한 협력국 과학기술 발전 지원하는 프로그램,,2025-06-18 16:50:12,2025-06-25 11:11:37
20250618005400111034,(신규)건축구조기사 양성,교육지원,교육·훈련,교육,미래역량강화,서울특별시,11110,,,Y,,결혼 여부 상관없음,상시모집,,,,국토교통부,,,,,건축구조분야 전문인력 수요에 따른 건축구조기사 국가기술자격 신설,건축물 안전 향상을 위한 건축구조기사 국가기술자격 신설 및 건축구조분야 전문인력 확보,건축구조분야 전문인력 수요에 따른 건축구조기사 국가기술자격 신설,,2025-06-18 15:34:44,2025-06-25 11:22:32
20250618005400111029,WFK 한방봉사단,해외진출,기타,참여권리,청년국제교류,서울특별시,11110,,,Y,,결혼 여부 상관없음,상시모집,,,,보건복지부,,https://komsta.org,,,한의약을 중심으로 매년 ODA 대상국에 의료구제 사업을 실시하여 범인류애적 인도주의를 실천하고 한의학의 세계화와 국위선양에 기여하는 프로그램,한의사 또는 일반봉사자를 팀으로 개도국에 파견하여 한의약을 중심으로 의료혜택에서 소외된 개도국 주민들의 건강 증진을 위한 의료봉사활동 전개,한의약을 중심으로 매년 ODA 대상국에 의료구제 사업을 실시하여 범인류애적 인도주의를 실천하고 한의학의 세계화와 국위선양에 기여하는 프로그램,,2025-06-18 14:24:32,2025-06-25 14:33:46
20250618005400111028,WFK 청년봉사단(한국대학사회봉사협의회),해외진출,기타,참여권리,청년국제교류,서울특별시,11110,,,Y,,결혼 여부 상관없음,상시모집,,,,외교부,,https://www.kucss.or.kr/,,,한국 및 현지 대학생들 간의 연계와 교류를 통한 친선과 상호이해 증진 프로그램,"WFK 파견국을 대상으로 대한민국 청년들을 파견하여 특화봉사(SDGs, 전공연계), 노력봉사, 문화교류 활동을 진행하고, 이를 통해 단원들의 폭넓은 국제경험과 인도주의 정신 함양, 세계시민 역량 신장을 지원",한국 및 현지 대학생들 간의 연계와 교류를 통한 친선과 상호이해 증진 프로그램,,2025-06-18 14:20:48,2025-06-25 14:36:33
20250618005400111027,WFK 청년봉사단(태평양아시아협회),해외진출,기타,참여권리,청년국제교류,서울특별시,11110,,,Y,,결혼 여부 상관없음,상시모집,,,,외교부,,https://www.pas.or.kr/,,,한국 및 현지 대학생들 간의 연계와 교류를 통한 친선과 상호이해 증진 프로그램,"대한민국 대학생을 수원국에 파견하여 3주간 교육봉사, 노력봉사, 문화교류 등 다양한 봉사활동을 통해 단원들의 봉사정신을 함양",한국 및 현지 대학생들 간의 연계와 교류를 통한 친선과 상호이해 증진 프로그램,,2025-06-18 14:09:28,2025-06-25 14:41:13
20250618005400111026,KOICA 영프로페셔널(해외),"인턴,해외진출",기타,참여권리,청년국제교류,서울특별시,11110,,,Y,,결혼 여부 상관없음,기간모집,20250701 ~ 20250731,,,외교부,한국국제협력단,https://koica-yp.hrsystem.co.kr,https://koica.go.kr/sites/koica_kr/index.do,,청년들의 ODA사업 참여 기회 제공을 통해 글로벌경쟁력을 보유한 ODA 전문인력을 양성하고자 KOICA 해외사무소 및 재외공관에 파견되어 근무하는 청년인턴 프로그램,"KOICA 사무소 소재국(약 47개국)의 해외사무소, 재외공관에 파견하여 개발협력사업 현장 경험을 축적하고 이를 토대로 개발협력 분야 전문가로 성장해 나가는 경력개발 현장 경험 중심 프로그램",청년들의 ODA사업 참여 기회 제공을 통해 글로벌경쟁력을 보유한 ODA 전문인력을 양성하고자 KOICA 해외사무소 및 재외공관에 파견되어 근무하는 청년인턴 프로그램,,2025-06-18 14:05:38,2025-06-25 14:52:41
20250618005400111025,KOICA 영프로페셔널(국내),"인턴,해외진출",기타,참여권리,청년국제교류,서울특별시,11110,,,Y,,결혼 여부 상관없음,기간모집,20250625 ~ 20250724,,,외교부,한국국제협력단,,,,"국내 KOICA 파트너(NGO, 대학, 연구기관, 민간기업 컨설팅 기관 등)을 통해 개발협력 실무경험을 제공","개발협력 사업수행기관 YP는 개발협력의 첫 발을 내딛고자 하는 청년들이 국제사회의 SDGs 달성을 위한 사업을 추진중인 KOICA 파트너(NGO, 대학, 연구기관, 민간기업 컨설팅 기관 등)를 통해 개발협력 실무경험을 쌓을 수 있게 하는 사업입니다. 사업수행기관 YP 사업을 수행 파트너 중 본인이 원하는 분야 및 기관을 선택하여 지원 가능하며, 다양한 개발협력 업무 경험과 해외사업현장 OJT 지원을 통해 글로벌 인재 역량을 강화할 수 있습니다.","국내 KOICA 파트너(NGO, 대학, 연구기관, 민간기업 컨설팅 기관 등)을 통해 개발협력 실무경험을 제공",,2025-06-18 14:01:49,2025-06-25 14:53:39
20250618005400111024,WFK UNV대학생봉사단,해외진출,기타,참여권리,청년국제교류,서울특별시,11110,,,Y,,결혼 여부 상관없음,상시모집,,,,외교부,한국국제협력단,https://app.unv.org/?donor=1651875970445568,,,청년 인재의 UN 현지기구 파견을 통한 국제기구 진출 기회 확대 및 글로벌 경쟁력 강화하는 프로그램,"코이카 사무소가 소재한 국가에 UNV대학생봉사단 약 6개월간 파견, 국제기구 실무 근무 경험을 통해 국제 업무 능력을 증진하여 글로벌 역량을 갖춘 인재 양성 도모",청년 인재의 UN 현지기구 파견을 통한 국제기구 진출 기회 확대 및 글로벌 경쟁력 강화하는 프로그램,,2025-06-18 13:58:23,2025-06-25 14:56:25
20250618005400111023,WFK IT봉사단,해외진출,기타,참여권리,청년국제교류,서울특별시,11110,,,Y,,결혼 여부 상관없음,상시모집,,,,과학기술정보통신부,한국지능정보사회진흥원,https://kiv.nia.or.kr,,,"대학생, IT 전문가 등의 IT 인력을 개도국의 정부기관, 공공기관 및 대학 등에 파견하여 국가 간 정보격차 해소 기여하는 프로그램","약 400명의 청년 단원들을 2~4주 간 ICT인프라가 취약한 협력국에 파견, ICT 교육 및 프로젝트를 실행함으로써 글로벌 디지털 격차를 해소하고 국내 ICT 인재들이 글로벌 역량을 갖출 수 있도록 지원","대학생, IT 전문가 등의 IT 인력을 개도국의 정부기관, 공공기관 및 대학 등에 파견하여 국가 간 정보격차 해소 기여하는 프로그램",,2025-06-18 13:51:43,2025-06-25 14:57:18
20250618005400111021,WFK KOICA 프로젝트봉사단,해외진출,기타,참여권리,청년국제교류,서울특별시,11110,19.0,999.0,N,,결혼 여부 상관없음,상시모집,,,,외교부,한국국제협력단,https://kov.koica.go.kr/ho/main.do,https://koica.go.kr/sites/koica_kr/index.do,,KOICA의 개발협력 전문성과 민간의 분야 전문성을 결합하여 협력국의 개발 문제에 기여하는 성과 중심 프로그램,우리나라 청년들 및 경력자들이 4~5개월 동안 ODA 현장 실무 수행하며 일 경험을 쌓을 수 있는 성과 중심의 팀제 봉사단,KOICA의 개발협력 전문성과 민간의 분야 전문성을 결합하여 협력국의 개발 문제에 기여하는 성과 중심 프로그램,230명 선발 잠정,2025-06-18 13:45:26,2025-06-25 14:58:04
20250618005400111018,WFK KOICA 일반봉사단,해외진출,기타,참여권리,청년국제교류,서울특별시,11110,19.0,999.0,N,,결혼 여부 상관없음,상시모집,,,,외교부,한국국제협력단,https://kov.koica.go.kr/ho/main.do,https://koica.go.kr/sites/koica_kr/index.do,,"협력국 수요를 바탕으로 공공행정, 교육, 농림수산, 보건,
기술환경에너지 각 분야에 파견하여 개인 단위 봉사활동 프로그램","대한민국 정부가 파견하는 해외봉사단으로 협력국의 경제사회 발전 지원을 위해 파견분야 관련 기술/지식 전수를 위한 교육, 현장활동 수행 (1~2년)","협력국 수요를 바탕으로 공공행정, 교육, 농림수산, 보건, 기술환경에너지 각 분야에 파견하여 개인 단위 봉사활동 프로그램","ㅇ 모집 직종 관련 학력, 경력, 자격증 중 1개 이상 필수
ㅇ 만 19세 이상
ㅇ 기타 전공요건 및 특화분야 등 모집 안내문 참고
ㅇ 160명 모집(잠정)",2025-06-18 11:24:21,2025-06-25 15:10:12
20250618005400111009,정보보호특성화대학 지원사업,교육지원,교육·훈련,교육,미래역량강화,서울특별시,11110,,,Y,,결혼 여부 상관없음,57003,,,,과학기술정보통신부,한국인터넷진흥원,,,,국내 4년제 대학의 정보보호 관련 학과 및 전공 지원을 통해 학부과정 교육기반 강화 및 직무중심의 우수인력 양성,"정보보호특성화대학 운영을 위한 대학단위 사업비 지원
 - 교육 인프라 구축, 교육과정 개발 및 운영, 해외 교육 및 연수, 산학협력중점교수 채용, 학업장려금 지원 등",국내 4년제 대학의 정보보호 관련 학과 및 전공 지원을 통해 학부과정 교육기반 강화 및 직무중심의 우수인력 양성,"해당사업은 대학 지원사업이며, 지원대학 소속 학생 대상으로 매년 학교별 자체 선발",2025-06-18 10:26:41,2025-06-25 16:24:44
20250618005400111008,도심융합특구 조성,주거지원,주거지원,주거,주택 및 거주지,서울특별시,11110,,,Y,,결혼 여부 상관없음,상시모집,,,,국토교통부,,,,,지방 도심에 청년인재 정착과 지역발전을 위한 산업·주거·문화 등 복합혁신공간(도심융합특구) 조성,지방 광역시(5곳)에 도심융합특구를 조성하기 위하여 기본계획·실시계획 수립비 지원,지방 도심에 청년인재 정착과 지역발전을 위한 산업·주거·문화 등 복합혁신공간(도심융합특구) 조성,,2025-06-18 10:24:05,2025-06-25 16:26:46
20250618005400111007,ICT 석박사 인재의 글로벌 연구 역량 강화,교육지원,교육·훈련,교육,미래역량강화,서울특별시,11110,,,Y,,결혼 여부 상관없음,기간모집,20250519 ~ 20250622,20220701.0,20271231.0,정보통신산업정책관,정보통신기획평가원,,,,해외 최고 수준 대학에 디지털 혁신기술 분야 맞춤형 교육과정을 개설하고 국내 청년인재를 파견 교육,세계 최고 수준의 대 학과 협력을 통해 AI  등 디지털 혁신기술 분야 맞춤형 교육과정 운영 및 교육생 양성,해외 최고 수준 대학에 디지털 혁신기술 분야 맞춤형 교육과정을 개설하고 국내 청년인재를 파견 교육,,2025-06-18 10:22:28,2025-06-25 16:28:08
20250618005400111006,공유주택 펀드투자,주거지원,주거지원,주거,주택 및 거주지,서울특별시,11110,,,Y,,결혼 여부 상관없음,상시모집,,,,국토교통부,,,,,대학생·청년 등 1인 가구 맞춤형 민간 공유주택 활성화 지원,"도심 내 공유주택을 운영하거나 공유서비스를 제공하는 스타트업, 사회적 기업 등에 장기 자금지원을 위한 펀드 조성",대학생·청년 등 1인 가구 맞춤형 민간 공유주택 활성화 지원,,2025-06-18 10:16:26,2025-06-25 16:29:20
20250618005400111005,주거포털 마이홈 개선,맞춤형상담서비스,주거지원,주거,주택 및 거주지,서울특별시,11110,,,Y,,결혼 여부 상관없음,상시모집,,,,국토교통부,,,,,국민의 다양한 주거수요를 반영한 맞춤형 주거지원 정보를 보다 쉽게 찾아볼 수 있도록 마이홈 포털을 개선,마이홈포털 및 모바일 어플리케이션의 UI 등을 개선하여 사용 편의성을 증진하고 주거복지 정책에 대한 국민 접근성 제고,국민의 다양한 주거수요를 반영한 맞춤형 주거지원 정보를 보다 쉽게 찾아볼 수 있도록 마이홈 포털을 개선,,2025-06-18 10:13:31,2025-06-25 16:30:12
20250618005400111003,전세사기 피해 예방 및 지원 강화,주거지원,주거지원,주거,주택 및 거주지,서울특별시,11110,,,Y,,결혼 여부 상관없음,상시모집,,,,국토교통부,,,,,"주택가격 상승기에 전세반환보증 악용, 임차인 정보 부족 등으로 전세사기 피해가 현실화되어 피해를 입은 임차인, 특히 청년 등 주거취약계층의 주거안정 도모를 목적으로 함","전세사기피해자에게 경·공매 절차 및 조세 징수 등에 관한 특례를 부여하고, 저리·대환대출 등 금융지원, 우선매수권 양도를 통한 매입임대 등 주거지원 등을 제공함으로써 청년층의 주거 안정을 도모","주택가격 상승기에 전세반환보증 악용, 임차인 정보 부족 등으로 전세사기 피해가 현실화되어 피해를 입은 임차인, 특히 청년 등 주거취약계층의 주거안정 도모를 목적으로 함",,2025-06-18 09:58:52,2025-08-28 17:18:09
20250618005400111001,청년 자산형성 지원(청년도약계좌),보조금,소득·생활,복지문화,취약계층 및 금융지원,서울특별시,11110,19.0,34.0,N,"□ (개인소득요건) 직전 과세기간의 총급여액이 7,500만원 이하이며, 종합소득과세표준에 합산되는 종합소득금액이 6,300만원 이하인 경우 (단, 육아휴직급여(육아휴직수당), 군 장병급여 외에 비과세 소득만 있는 경우는 제외)  ※ 직전 과세기간의 소득이 확정되지 않은 기간에 소득을 확인한 경우 전전년도 소득으로 인정  □ (가구소득요건) 가구원 수에 따른 기준 중위소득 250% 이하에 해당하는 자  ※ 직전 과세기간의 소득이 확정되지 않은 기간에 소득을 확인한 경우 전전년도 소득으로 인정 가구원은 청년 본인과 본인의 주민등록표 등본상 배우자, 부모, 자녀, 형제·자매(미성년자)를 기준으로 판단",결혼 여부 상관없음,상시모집,,20250101.0,20251231.0,금융위원회,서민금융진흥원,https://ylaccount.kinfa.or.kr,https://ylaccount.kinfa.or.kr,https://www.kinfa.or.kr/counselingSupport/oftendoneQuestion.do,만기 5년 동안 매월 70만원 한도 내에서 자유롭게 납입 가능한 정부지원형 적금상품으로 청년의 중장기 자산형성을 지원합니다.,"□ 청년도약계좌는 매월 가입신청할 수 있도록 운영
□ 가입자의 소득구간 및 월 납입액에 따라 최대 6%까지 정부기여금을 지원
□ 본인이 납입한 금액에 비례하여 정부기여금 지원 및 이자소득 등에 대한 비과세 혜택(만기·특별중도해지시)
※ 전년도 소득 확정 전, 가입자의 경우 모두 비과세 인정(24년 1월 이전에 가입하였더라도 해당)
□ 저소득층 청년 대상 일정수준의 우대금리 제공 (명칭 : 소득+우대금리)
※ 육아휴직급여(육아휴직수당 포함) 및 군장병급여만 있는 경우, 정부기여금 매칭비율 6% 적용",만기 5년 동안 매월 70만원 한도 내에서 자유롭게 납입 가능한 정부지원형 적금상품으로 청년의 중장기 자산형성을 지원합니다.,"□ 취급은행을 통틀어 1명당 1개의 계좌만 가입 가능
※ 가입요건을 충족하는 가구(청년부부 등)일 경우 부부가 각각 가입 가능
□ 복지, 고용지원 및 지자체 상품은 동시가입이 가능하나, 사업목적이 유사한 청년희망적금은 만기(또는 해지) 후 가입이 가능
□ 청년내일저축계좌, 청년내일채움공제 등과 동시가입이 가능
□ 가입일 현재 직전 과세기간의 금융소득종합과세가 확정되지 않아 전전 과세기간까지만 금융소득종합과세 대상 여부가 확인된 경우, 직전 과세기간의 금융소득종합과세 대상자로 확인되는 시점부터 납입중지
「공공재정 부정청구 금지 및 부정이익 환수 등에 관한 법률」에 따른 부정이익으로 확인되는 경우 환수 등의 제재 가능
□ 청년도약계좌 상품에 대한 보다 자세한 안내는 서민금융콜센터(1397 바로연결번호 3번)로 문의하거나 홈페이지 자주하는 질문 참고(참고사이트2)",2025-06-18 09:31:59,2025-06-25 16:32:06
20250618005400111000,디지털 스타트업 허브 조성,해외진출,취업·일자리,일자리,창업,서울특별시,11110,,,Y,,결혼 여부 상관없음,기간모집,20250401 ~ 20250930,20250101.0,20251231.0,과학기술정보통신부,,,,,국내 혁신기술 스타트업과 해외 주요국 스타트업간 조인트벤처 추진 및 성장지원을 위한 디지털 스타트업 허브 구축,글로벌 디지털 스타트업 허브 구축 내 국내외 혁신기술 스타트업 간 기술매칭형 조인트벤처(JV) 추진·성장 지원 등 개방적 혁신 창업 생태계 조성 및 글로벌 디지털 경쟁력 강화,국내 혁신기술 스타트업과 해외 주요국 스타트업간 조인트벤처 추진 및 성장지원을 위한 디지털 스타트업 허브 구축,,2025-06-18 08:44:51,2025-06-25 16:33:06
